image_path,file_name,block_number,classification,extracted_id,photo_detections,photo_crops
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B12/79.jpg,B12/79.jpg,12,description_of_improvement,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B12/80.jpg,B12/80.jpg,12,other,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B12/81.jpg,B12/81.jpg,12,loose_photo,"{'parcel': '24', 'block': '12', 'confidence': 'high'}",[],"[""B12/B12_P24__photo1.jpg""]"
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B12/82.jpg,B12/82.jpg,12,appraisal_form,"{'parcel': '24', 'block': '12', 'confidence': 'high'}",[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B12/83.jpg,B12/83.jpg,12,description_of_improvement,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B12/84.jpg,B12/84.jpg,12,loose_photo,"{'parcel': '25', 'block': '12', 'confidence': 'high'}",[],"[""B12/B12_P25__photo1.jpg""]"
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B12/85.jpg,B12/85.jpg,12,appraisal_form,"{'parcel': '25', 'block': '12', 'confidence': 'high'}",[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B12/86.jpg,B12/86.jpg,12,description_of_improvement,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B12/87.jpg,B12/87.jpg,12,other,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B12/88.jpg,B12/88.jpg,12,loose_photo,"{'parcel': '26', 'block': '12', 'confidence': 'high'}",[],"[""B12/B12_P26__photo1.jpg""]"
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B12/89.jpg,B12/89.jpg,12,appraisal_form,"{'parcel': '26', 'block': '12', 'confidence': 'high'}",[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B12/90.jpg,B12/90.jpg,12,description_of_improvement,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B12/91.jpg,B12/91.jpg,12,appraisal_form,"{'parcel': '27', 'block': '12', 'confidence': 'high'}","[{""detector"": ""roboflow_workflow"", ""class"": ""photo"", ""class_id"": 0, ""confidence"": 0.73828125, ""detection_id"": ""79cc6c94-a7f3-4147-9009-3486e2339910"", ""parent_id"": ""image"", ""source_image"": {""width"": 3551, ""height"": 5746}, ""bbox"": {""x"": 1142.0, ""y"": 4184.0, ""width"": 1232.0, ""height"": 1290.0}, ""points"": null, ""rle_mask"": {""size"": [5746, 3551], ""counts"": ""UV\\l2o0ea5U1[Na1b@RMVQK@^1_1j2k3Ri4FiQK]O<PLQO<4]5nm4m>D<E:H8SOm0K5I7eMoXOnWKVg0fg4b2hLZVOTZKTl0de4Q1G:\\JgUOn`KXk0S^4c5E<K4M3L4L4M3N2N2M3N2O2M2N2O1N2O100O1000000000000000000000000O2O000O10000O100O100O101N100O101N100O1O101N1000000001O10O01O001O1O1O00100O0O2O00001O0000000000000000O1O1N2O1N2O1O1O1O1O1001O1O2N1O2N1O2N2N00010O000000000O1000001O0000000000000000000000000O1000000000001O00000O2O000000001O0000000001O000000000000001O000O100000000O1000000000000000000dNiiN]eKWV1cZ4jiN\\eKVV1dZ4liNZeKTV1fZ4miNYeKSV1gZ4niNXeKRV1hZ4PjNVeKPV1iZ4SjNUeKmU1kZ4TjNTeKlU1lZ4UjNSeKkU1mZ4VjNSeKiU1mZ4XjNReKhU1nZ4YjNQeKgU1oZ4YjNQeKgU1nZ4[jNQeKeU1oZ4\\jNPeKdU1P[4\\jNPeKdU1P[4]jNodKcU1Q[4]jNodKcU1Q[4^jNndKbU1R[4]jNodKcU1Q[4\\jNPeKdU1Q[4YjNQeKgU1oZ4XjNReKhU1nZ4VjNTeKjU1lZ4SjNWeKmU1jZ4oiNYeKQV1gZ4liN\\eKTV1Q\\41O0000000001O00000000001O000000001O0000001O000000001O0000000000000000000000000000000O10000000000000O10000000000O2O000O1000000O100000000000000000001O01O00000000000000001O0001O00000000000000000O100000001O000000000000000000000000000000000000O1000000000000000O10000O10000O1000O0100000001O01O0000001O000000001O0000O1000000000O1000cNhiN`eKXV1`Z4hiN`eKXV1m[40001O000000000000001O00000001O000001O000001O0001O00000000001O000000001O00000000000000001O0000000000000000000000000000000000000000O100000000O100000O10O10000O1000000O10000O1000000000000O100000001O000O1000000000001O00000O1001O00001O00001O0000001O01O000000000001O0000000001O0O10000000000O1000001O00000000000000O2O0000000000000001O000000000001O0001O0O010000000000000O100000000000000O0100000000000000000000000001O000000000000000000000000O10000000000001O001O0000001O00001O0000000001O0000000001O000000001O0000001N1000001O00001O00001O00001O00001O00000000000000O1000000000000000000000001O0001O0000000000000000000000000000001O0000000000000000000000000000000001O00000O100000000000001N1000001O0O1000001O000000000000001O0001O0000000000001O0O100000001O000000000000000000000001O000001O000000001O000000000000000000000000000O10000000000000000000000O1000000000O1000000O2O00000O1001O0O2O001O000O2O00000O10000000000000000000000000000000001O000000000000000000000000000001O00000000000000000000000000000001O01O000000000000000O10000000000000000000000000000000000000O100000000000O100000O1000000000000O10000000000000000000000000010O000000000000000000000001O0000001O0001O0001O0000000000000000O1000000O10000O100001O001O000010O01O00001O0000O10000O1000000O1000000000000001O0000001N10000001O01O000000000010O00000001O000O1000000000000O2O0000O1000000000000O100000000000000001O0000000000000000000000000000000000000000000000O10000000000O100001O0000001O0000001O000000001O0000000000000000001O000000000000000000001O000000000000O101O00000000000000000000000000000O10000000O2O00000000000O1000000000O2O00000O101O0O1000000000000000000001O0000000001O0O10000O10000O10000O2O000O100O1O100O1O2M2O1O1N2M3L4J7A>A?A?C>G8nGh_Kb\\O``4lb0Z`KoVOGW3``4ad0YaK`WOUOIfNT1eb4[d0_]KS\\OY6`NQ]4Ue0i]KX[O`5\\Ok\\4Ue0`^KdZOn43e\\4hd0^fKT[OeY4]d0P;cN^1[Od0^Oc0`JUoJbE_S5m8^4^Nb1SLgeJnLk[5SO[dJDf`5Mo_J^OZR_j9""}, ""image_path"": ""/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B12/91.jpg"", ""page_type"": ""appraisal_form""}]","[""B12/B12_P27__photo1.jpg""]"
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B12/92.jpg,B12/92.jpg,12,description_of_improvement,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B12/93.jpg,B12/93.jpg,12,appraisal_form,"{'parcel': '28', 'block': '12', 'confidence': 'high'}","[{""detector"": ""roboflow_workflow"", ""class"": ""photo"", ""class_id"": 0, ""confidence"": 0.7265625, ""detection_id"": ""87ddc21f-25f9-4080-8825-5c0687a65baa"", ""parent_id"": ""image"", ""source_image"": {""width"": 3535, ""height"": 5710}, ""bbox"": {""x"": 1083.5, ""y"": 4251.0, ""width"": 1341.0, ""height"": 1356.0}, ""points"": null, ""rle_mask"": {""size"": [5710, 3535], ""counts"": ""Z_SX22Zb54L3M4L3M4L3M4K4YOg0N30[Nl_Jh0Sa5I8H7IRaa5?\\^^J\\1gN=CX1iN<En0^bJ_Ke2GdMOXV5^6ZiJTJh09mNHiV5n:YlJ\\Eon4m:^PKjEUo4_:jnJnD^O^1ZQ5b>I4QoJU_ORP5ia0Jk0TOY2nRKkZO@JTg4lh0XWKbZOle4Xj0i]KjROe\\4Qn0d_K_ROe0`1>jMo\\4cT1\\O:G6I4L4M2M3N2N1N3N1O1O1N101O1N2O2N2N1ON2O2M2O101N10000O2O000O10000010O000000000001O00O10000O010O1000000O100000O10000000000000000000000001O00010O00001O00001O01OO10000000000000O100000O100000O10000O[MmiNQiKSV1oV4niNPiKRV1PW4oiNnhKQV1SW4oiNmhKQV1SW4PjNlhKPV1TW4PjNlhKPV1TW4QjNkhKnU1UW4TjNjhKlU1VW4TjNjhKlU1VW4UjNihKkU1WW4UjNihKkU1WW4VjNhhKjU1XW4WjNghKiU1YW4WjNghKiU1XW4YjNghKgU1YW4ZjNfhKfU1ZW4ZjNfhKfU1ZW4[jNfhKdU1ZW4\\jNfhKdU1ZW4[jNfhKfU1ZW4ZjNfhKfU1ZW4YjNghKgU1YW4XjNhhKhU1YW4WjNghKiU1YW4VjNhhKjU1XW4UjNhhKlU1XW4SjNihKmU1WW4SjNihKmU1WW4RjNjhKnU1WW4PjNjhKPV1VW4oiNkhKQV1UW4oiNjhKQV1WW4oiNihKQV1WW4niNjhKRV1VW4niNjhKRV1VW4niNjhKRV1VW4niNjhKRV1VW4miNkhKSV1hY4000000O10O101O0000001O00001N10000[OiiNSeKXV1iZ4PjNReKPV1mZ4WjNldKjU1R[4_jNgdKaU1X[4k0O1\\NlhNmgKVW1QX4lhNmgKUW1RX4lhNngKTW1QX4nhNmgKSW1SX4nhNlgKRW1SX4PiNkgKQW1UX4ohNkgKQW1VX4mhNlgKRW1UX4khNngKTW1TX4ihNogKUW1fY4O1O100O1O1O1Oe0[OVeKeiNaY4[V1]fKhiNbY4XV1^fKhiNWY4cV1jfK\\iNnX4lV1RgKTiNmX4mV1TgKQiNlX4PW1TgKPiNlX4PW1X1100O1O1O2N1O001O1O1O010O100O01000O01000O10000O10000O10000O100000000000O101O0000YOfhNZfKZW1eY4jhNXfKVW1gY4mhNWfKSW1hY4PiNUfKQW1jY4SiNRfKnV1mY4YiNleKhV1SZ4i0O2M3J6M3O1O100O10000001O0mgN\\fK\\W1dY4bhN_fK^W1aY4^hNcfKaW1]Y4]hNffKbW1ZY4\\hNhfKdW1XY4YhNlfKfW1UY4WhNnfKhW1RY4VhNPgKjW1PY4ThNSgKkW1mX4VhNQgKkW1oX4VhNofKkW1QY4VhNmfKkW1SY4XhNifKiW1WY4\\hNbfKfW1^Y4e00000000001O02N7I6J4L4L2N3M2N3M2N2N2N1OO101N100O10000O100bfK[hNRX4gW1kgK\\hNTX4dW1jgK^hNVX4bW1hgKahNWX4_W1igK`hNWX4aW1igK_hNWX4aW1hgK`hNXX4`W1ggKahNXX4`W1ggKahNYX4^W1egKehN[X4[W1]gKlhNdX4TW1ZgKnhNeX4SW1ZgKnhNfX4RW1YgKmhNiX4SW1VgKmhNjX4TW1UgKmhNjX4TW1WgKkhNiX4UW1XgKjhNgX4WW1ZgKhhNdX4ZW1^gKdhNaX4]W1`gKbhN_X4_W1RhKShNiW4oW1WhKQhNgW4QX1YhKogNcW4UX1]hKkgN_W4YX1bhKfgN[W4]X1ehKcgNXW4`X1hhK`gNXW4`X1[101O0000000000001O0000O1N2N2M3O1O100O010O100O100000000001O0000000000000000000O10000000000000000000001O000kgN^fK^W1cY4\\hNefKaW1[Y4[hNkfKcW1VY4XhNPgKgW1oX4UhNWgKiW1iY4N2N1O1OO100O1O1O1O1O1O1N2O1N2O100001O00001O00001OVOShNSgKmW1mX4ThNRgKlW1nX4UhNQgKkW1nX4YhNnfKhW1RY4[hNjfKfW1UY4_hNffKbW1ZY4ahNbfK`W1]Y4i00000O10000O010001O001O001O001O001O00000O10O1O100O10000O1000000O11O00000mgN^fKZW1bY4dhNafK[W1`Y4chNbfK\\W1^Y4chNefK[W1[Y4dhNgfK[W1YY4chNjfK\\W1VY4chNlfK\\W1UY4bhNmfK]W1SY4bhNofK]W1QY4chNofK]W1QY4chNofK]W1QY4chNofK]W1QY4dhNofK[W1QY4ehNofK[W1QY4ehNofK[W1PY4fhNQgKYW1oX4hhNPgKXW1PY4hhNPgKYW1oX4ghNRgKXW1nX4hhNRgKXW1nX4hhNRgKXW1nX4hhNSgKWW1nX4fhNVgKXW1jX4ghNXgKXW1iX4ehN[gKYW1fX4chN^gK\\W1bX4bhNagK]W1iY4O1O1O010O1O0000000000O1000000O10000O11O1O001O1O001O001O001O0000000000O100000O10O10000001O001O001O1O1O1O1O1O2N1O1O>B4L2N00000000000O100010O01O001O00001O00001O01O0000000000000000000000000000000000O1000000O10O100000O100000000000000000\\MPjNihKQV1WW4oiNihKQV1WW4niNkhKQV1UW4oiNkhKQV1iY40000000000000000000000000\\MoiNkhKQV1UW4PjNjhKPV1UW4RjNjhKnU1VW4SjNhhKnU1XW4SjNghKmU1XW4TjNhhKlU1XW4UjNghKkU1YW4VjNfhKjU1ZW4VjNfhKjU1ZW4UjNghKkU1ZW4RjNhhKnU1YW4oiNihKQV1jY4001O000001O0000000000000000000001O00000000000O1000000000000000000000000000000000000000O100001O00000000001O000000001O00000000O10000000000000000O100O10000O10000O2O0000000000000001N100000000000001O0000000000000000001OO1000000O100000000O10O1001O000001O000000001O00000000000O100000000000000000000010O00000001O0000001O000000000000000000000O1000O10000000000O100000000O100000000O100000000000000O100000000000000000000000000O1000000O10000000000O1000000O10000O10000O100O11O0000000000000000000000001O0001O0000000000000001O0000000000000000000000001O00000000001O000000001O0000O1000O10000000000000000001O01O000000000000000000000000000000000000O10000000000000000O10O10000000O10000O1000000O100000000001O00001O001O001O001O0000001N1000000000000000000000001O000001O00000000000000000000O100000000000000000000001O0000000000000000000000O10000000000000000000000O10001O00000O10000O01000000O10O10O100000000000000010O000000000000000O10000O1000000O10000000001O01O0000000001O00000000O100000O100000O10000000000000000000000000000O100000000O100000000O10000001O0O101O001O0O101O1O0O2O0000000O2O000000001N10000000O10001O0000000O100000O101O000O10001O000O101O0001O0001O0001O01O0001O0000000O100O10000O2O000O100O2O0O2O0O2O1N2O1N2N2N2O1N1O2N3M2N2M4hmNYcKdn0j\\4PQOlcK[M4Ll0Pn0W[4_ROZcKk0^5]k0\\W4\\SOSdK8V5g=jIFVf4RCSZKf:R1V1hf4_GRXK68iKn3Y:Yd4_IjWK5b7]LmG]6Ri4cIkVKa2h0cM]O\\2S9lMVH[OVOd2jh4[MmVKf2a0cMA6N2GI^9LbIX1Yh4n0hUKiMCLY1Li7JiI4Zi4Y2_TKlMn\\5k1XcJQNP]5f1VcJVNQ]5_1V2F9G8G8K5L23M2N3M3M3M2Ma0_O9H2M3L4]eJXN]T5i1_kJ]N_T5c1dkJYN\\T5g1gkJWNYT5h1jkJUNWT5j1kkJTNUT5Y1VhJlNn[5Q1TdJ]O^[5c0adJ@^[5>cdJD\\[5;ddJHY[58fdJKY[54gdJOW[5OjcJPO]OT1f\\5MlcJPO]OV1e\\5JocJoN[OZ1d\\5HQdJlN\\O_1`\\5EPeJ>nZ5BPeJc0mZ5]OReJf0lZ5ZOQeJl0lZ5UOjdJV1m0fM\\W5T1ffJmNO_2k1bM`W5R1afJVOOZ2k1aMdW5o0_fJ\\ONW2i1cMhW5k0_fJ^ONW2b1gMRX5c0^fJ^OOY2]1iMWX5=cfJZONZ2e1eMlW5c0jfJSOK`2W\\5YNodJ1TN>S]5]OPeJGfb\\f9""}, ""image_path"": ""/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B12/93.jpg"", ""page_type"": ""appraisal_form""}]","[""B12/B12_P28__photo1.jpg""]"
/Users/liam/Documents/R-51 appraisal reports_files/Bradberry appraisals 1962/B12/94.jpg,B12/94.jpg,12,description_of_improvement,,[],[]
